decimalLatitude,decimalLongitude,Year,SPRING,SUMMER,SUMMER_before,SPRING_temp,SUMMER_temp,SUMMER_before_temp
51.2373,-0.2059,1910,SEASON_1910-04-16,SEASON_1910-07-16,SEASON_1909-07-16,8.341474830081625,15.129687399236948,14.56205793686044
51.2322,-0.3324,1907,SEASON_1907-04-16,SEASON_1907-07-16,SEASON_1906-07-16,8.065656870293049,13.912458093234848,15.505803378240296
51.2322,-0.3324,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,7.479374454316678,15.505803378240296,15.791921357286286
50.918,-0.1158,1949,SEASON_1949-04-16,SEASON_1949-07-16,SEASON_1948-07-16,8.669868580170764,16.50739570589767,15.255849224428392
51.1525,1.3689,1904,SEASON_1904-04-16,SEASON_1904-07-16,SEASON_1903-07-16,7.818550872851296,15.449807112519249,14.489542990058862
51.2724,0.1909,1890,SEASON_1890-04-16,SEASON_1890-07-16,SEASON_1889-07-16,7.972430377910321,14.331072581611226,15.276043469940388
51.2058,1.2361,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,8.693801163825592,16.212036058813418,15.743584885042402
51.358,0.5136,1927,SEASON_1927-04-16,SEASON_1927-07-16,SEASON_1926-07-16,8.958048843017894,14.783138113533882,15.56509361423624
51.2914,0.5897,1928,SEASON_1928-04-16,SEASON_1928-07-16,SEASON_1927-07-16,8.443873681875203,15.804918305682854,15.120093500379554
50.8464,0.1924,1920,SEASON_1920-04-16,SEASON_1920-07-16,SEASON_1919-07-16,9.570685403773643,14.373042500322292,14.679487111476965
50.7735,0.1011,1923,SEASON_1923-04-16,SEASON_1923-07-16,SEASON_1922-07-16,8.7116661168215,15.602377617700945,14.411678231733587
50.7917,0.2151,1925,SEASON_1925-04-16,SEASON_1925-07-16,SEASON_1924-07-16,7.949575511789505,15.85528035171465,14.581333692890475
50.9055,-0.529,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,8.488765243838793,16.001729080312494,15.432148349312872
50.8225,-0.1372,1908,SEASON_1908-04-16,SEASON_1908-07-16,SEASON_1907-07-16,7.658222160254436,15.324108829812662,14.047545119877732
51.9492,-0.2834,1913,SEASON_1913-04-16,SEASON_1913-07-16,SEASON_1912-07-16,8.72169416192129,14.738360722448444,14.67125222960939
51.9492,-0.2834,1886,SEASON_1886-04-16,SEASON_1886-07-16,SEASON_1885-07-16,7.505934217790529,15.271049596023563,14.9421864827263
51.5218,-1.1272,1920,SEASON_1920-04-16,SEASON_1920-07-16,SEASON_1919-07-16,9.093621420349447,13.831161076202829,14.721885918064425
51.5696,-0.4939,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,8.628939154268739,16.328328689200667,16.031244591858872
53.6024,-3.0379,1931,SEASON_1931-04-16,SEASON_1931-07-16,SEASON_1930-07-16,7.5074965441644075,14.280722898559635,14.921781843299234
50.6591,-1.1494,1978,SEASON_1978-04-16,SEASON_1978-07-16,SEASON_1977-07-16,8.599450156082337,15.110735003920261,15.170079800893824
50.6401,-2.0588,1905,SEASON_1905-04-16,SEASON_1905-07-16,SEASON_1904-07-16,9.004332242836192,15.804264826730249,15.253382993369138
50.6083,-1.9608,1896,SEASON_1896-04-16,SEASON_1896-07-16,SEASON_1895-07-16,10.296558434111603,16.832958043997863,16.025078017508974
50.68,-1.94,1916,SEASON_1916-04-16,SEASON_1916-07-16,SEASON_1915-07-16,8.553883979718949,15.220566107617305,15.200919034279023
50.6878,-2.111,1917,SEASON_1917-04-16,SEASON_1917-07-16,SEASON_1916-07-16,7.431942043624795,15.208495189908344,14.834691937019226
50.6167,-2.0333,1908,SEASON_1908-04-16,SEASON_1908-07-16,SEASON_1907-07-16,7.846950703698501,15.403090700314783,13.978083442638775
50.2664,-3.6529,1981,SEASON_1981-04-16,SEASON_1981-07-16,SEASON_1980-07-16,9.306654466870572,15.56354863267499,14.77651191825096
50.2664,-3.6529,1908,SEASON_1908-04-16,SEASON_1908-07-16,SEASON_1907-07-16,8.348406860942037,15.815647446733657,14.20058733056116
51.5315,0.7979,1893,SEASON_1893-04-16,SEASON_1893-07-16,SEASON_1892-07-16,10.123420764936643,16.88160110411879,15.01882311458704
51.5662,0.5793,1904,SEASON_1904-04-16,SEASON_1904-07-16,SEASON_1903-07-16,8.711916270040042,16.40710358684079,15.070531445786711
51.5424,0.6535,1889,SEASON_1889-04-16,SEASON_1889-07-16,SEASON_1888-07-16,8.45712325797043,15.933390361324248,14.814610788425128
51.5424,0.6535,1893,SEASON_1893-04-16,SEASON_1893-07-16,SEASON_1892-07-16,10.123420764936643,16.88160110411879,15.01882311458704
51.5171,0.5784,1890,SEASON_1890-04-16,SEASON_1890-07-16,SEASON_1889-07-16,8.525454672785836,15.05447264599522,15.933390361324248
51.5662,0.5793,1910,SEASON_1910-04-16,SEASON_1910-07-16,SEASON_1909-07-16,8.438896555188695,15.447790477560803,14.76187480991638
50.6178,-3.7202,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,8.243376648353552,14.740099904560573,15.08960615393386
51.939,-0.5215,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.330984241280063,15.32275236238063,15.673271464844412
51.939,-0.5215,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,8.819216286739909,15.673271464844412,15.977579002093272
51.8856,-0.5204,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,7.846490296256244,15.481941826532882,15.153109578376476
52.0792,-0.4466,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.330984241280063,15.32275236238063,15.673271464844412
52.0792,-0.4466,1940,SEASON_1940-04-16,SEASON_1940-07-16,SEASON_1939-07-16,9.055094987939992,15.692444064540481,15.32275236238063
52.15,0.1833,1915,SEASON_1915-04-16,SEASON_1915-07-16,SEASON_1914-07-16,7.864018605077103,15.175924429520364,15.972149929999777
51.1819,0.9379,1927,SEASON_1927-04-16,SEASON_1927-07-16,SEASON_1926-07-16,9.08622582180602,14.933593216514689,15.390037728694173
51.5557,0.6331,1935,SEASON_1935-04-16,SEASON_1935-07-16,SEASON_1934-07-16,8.500739088817914,17.325751523146153,16.74411069885973
51.3222,-0.205,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,8.16100196162502,14.37852825278417,16.83688654859749
51.6972,-1.3573,1926,SEASON_1926-04-16,SEASON_1926-07-16,SEASON_1925-07-16,8.434304843632846,15.490190879604594,15.791387394663683
50.8083,0.1564,1909,SEASON_1909-04-16,SEASON_1909-07-16,SEASON_1908-07-16,7.4981469937113605,14.343711339913462,15.102166594756936
51.2689,-0.3718,1911,SEASON_1911-04-16,SEASON_1911-07-16,SEASON_1910-07-16,8.881006725071355,18.07155506584763,15.430919511333835
51.239,-0.387,1901,SEASON_1901-04-16,SEASON_1901-07-16,SEASON_1900-07-16,8.122821597891939,16.483385851413225,16.609939475208815
51.2803,-0.0816,1921,SEASON_1921-04-16,SEASON_1921-07-16,SEASON_1920-07-16,9.373273625595033,16.83688654859749,14.449713969165494
50.8474,0.0979,1910,SEASON_1910-04-16,SEASON_1910-07-16,SEASON_1909-07-16,8.403665139486215,14.918872615221405,14.505234252253578
50.9055,-0.529,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,7.8213337481818845,15.565977965681691,16.025814879019684
51.0866,-0.1751,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,7.910122036674699,15.364825342464032,15.569572871135382
51.2897,-0.3862,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,8.009374426254334,16.361433811677426,16.483032358419653
51.0762,1.1299,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,8.93521869115694,15.641774691674456,14.518053620657218
51.221,-0.448,1936,SEASON_1936-04-16,SEASON_1936-07-16,SEASON_1935-07-16,8.277117471103377,15.384447000909942,16.42987089432187
51.2964,-0.3311,1921,SEASON_1921-04-16,SEASON_1921-07-16,SEASON_1920-07-16,9.632784591904912,17.14126440859351,14.710334403072064
50.5289,-3.6084,1904,SEASON_1904-04-16,SEASON_1904-07-16,SEASON_1903-07-16,8.484218703061087,15.477714138444249,14.58083908513654
50.6144,-2.4576,1902,SEASON_1902-04-16,SEASON_1902-07-16,SEASON_1901-07-16,7.880902897889705,13.942844577260132,15.346119549831844
51.2392,-0.1699,1934,SEASON_1934-04-16,SEASON_1934-07-16,SEASON_1933-07-16,8.572962003317146,16.633275871346996,17.582414805833174
51.1922,-0.3259,1935,SEASON_1935-04-16,SEASON_1935-07-16,SEASON_1934-07-16,8.042152579376973,16.42987089432187,16.18052423857739
51.03,-0.5496,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,8.671651914334443,15.434511126014835,15.98524725051952
51.4194,0.5326,1900,SEASON_1900-04-16,SEASON_1900-07-16,SEASON_1899-07-16,7.454625995846624,16.460715396022287,17.150629930905808
51.479,-3.7052,1936,SEASON_1936-04-16,SEASON_1936-07-16,SEASON_1935-07-16,8.0194472947567,14.426666301712823,15.37976226140029
51.4556,0.0525,1894,SEASON_1894-04-16,SEASON_1894-07-16,SEASON_1893-07-16,9.319350750743899,15.78685630723719,17.459941985383015
50.4155,-5.0737,1903,SEASON_1903-04-16,SEASON_1903-07-16,SEASON_1902-07-16,8.798374714198221,14.167628251889202,14.218645321250428
50.9329,-0.6359,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,8.776703009417348,15.472173737501297,16.037914266128297
50.4769,-3.5168,1909,SEASON_1909-04-16,SEASON_1909-07-16,SEASON_1908-07-16,8.479796815987491,15.149925593177306,15.815647446733657
52.4129,0.7517,1932,SEASON_1932-04-16,SEASON_1932-07-16,SEASON_1931-07-16,7.168257025877668,15.936083547085733,14.904688334768805
52.8245,-4.5054,1928,SEASON_1928-04-16,SEASON_1928-07-16,SEASON_1927-07-16,8.436772014338137,13.710229912857875,13.907694490300745
50.9259,0.166,1928,SEASON_1928-04-16,SEASON_1928-07-16,SEASON_1927-07-16,8.56115100515872,15.510591138267776,14.918952639007511
51.2405,-0.2674,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,8.385631597207718,15.85442431981916,15.95771708012941
50.5941,-1.3186,1933,SEASON_1933-04-16,SEASON_1933-07-16,SEASON_1932-07-16,9.69433566162018,17.206822916923237,16.07291306424129
51.6563,-3.1821,1908,SEASON_1908-04-16,SEASON_1908-07-16,SEASON_1907-07-16,7.193075689402957,14.702718431939983,13.30652443805008
50.4619,-3.5253,1904,SEASON_1904-04-16,SEASON_1904-07-16,SEASON_1903-07-16,8.484218703061087,15.477714138444249,14.58083908513654
50.8088,-2.4772,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,7.700423342699593,13.570434340101464,16.131548505762197
50.6943,-2.0415,1912,SEASON_1912-04-16,SEASON_1912-07-16,SEASON_1911-07-16,9.798534044623615,14.493816514727706,17.252458214920715
51.3193,0.0711,1900,SEASON_1900-04-16,SEASON_1900-07-16,SEASON_1899-07-16,7.467888910609859,16.44681586984051,17.518005645132963
51.8156,-0.8084,1943,SEASON_1943-04-16,SEASON_1943-07-16,SEASON_1942-07-16,9.63868925011578,15.596202263050492,15.529356536199652
51.4504,0.2823,1894,SEASON_1894-04-16,SEASON_1894-07-16,SEASON_1893-07-16,8.447242549282972,14.80771452021834,16.32587016008132
51.8786,-1.8417,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,7.575608508661118,15.073291725536304,14.51265989176178
51.6095,-2.5491,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,8.355378849341484,15.059516549224112,15.41960329637065
51.8642,-2.238,1925,SEASON_1925-04-16,SEASON_1925-07-16,SEASON_1924-07-16,7.949915871162108,15.977119898538058,14.24311396931746
51.9792,-1.7063,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,7.7419952748141725,14.605712638248788,14.840333261907297
50.9255,-0.823,1970,SEASON_1970-04-16,SEASON_1970-07-16,SEASON_1969-07-16,7.7297418283201935,15.830429602887861,15.960291990126676
53.2179,-0.2,1903,SEASON_1903-04-16,SEASON_1903-07-16,SEASON_1902-07-16,7.94253576593707,14.399555741750593,14.192609292787765
51.3733,1.3065,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.583025257508995,15.952664944556417,15.970809222922226
51.3614,-0.194,1918,SEASON_1918-04-16,SEASON_1918-07-16,SEASON_1917-07-16,8.591464859313955,15.291824237889616,16.125925558377826
50.5941,-1.3186,1925,SEASON_1925-04-16,SEASON_1925-07-16,SEASON_1924-07-16,8.147441685816032,16.173333644547508,14.742226304432151
51.2225,1.4017,1911,SEASON_1911-04-16,SEASON_1911-07-16,SEASON_1910-07-16,8.23651768946828,17.302604087214675,15.048424724899068
53.5583,-3.0687,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,7.371268288160807,13.277587272365103,15.499185664705905
51.7895,1.153,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,7.614897957363898,15.771813176375602,16.17446404817983
51.2362,-0.5704,1887,SEASON_1887-04-16,SEASON_1887-07-16,SEASON_1886-07-16,6.468202475777865,16.192443894726903,15.416176815801824
51.4613,-2.6391,1915,SEASON_1915-04-16,SEASON_1915-07-16,SEASON_1914-07-16,8.168194543112936,14.922991825758563,15.570156204523348
50.1591,-5.1863,1904,SEASON_1904-04-16,SEASON_1904-07-16,SEASON_1903-07-16,8.175066862160483,14.557413240366262,13.98407474304203
51.267,0.0718,1916,SEASON_1916-04-16,SEASON_1916-07-16,SEASON_1915-07-16,8.279082963323154,14.723364525857495,15.401237129574481
51.2724,-0.4017,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,8.38414381071117,14.559789868376514,17.14126440859351
51.3114,0.1898,1915,SEASON_1915-04-16,SEASON_1915-07-16,SEASON_1914-07-16,7.837356768429192,15.138983546487157,15.932192657475115
51.2689,-0.3718,1900,SEASON_1900-04-16,SEASON_1900-07-16,SEASON_1899-07-16,7.782574056178151,16.609939475208815,17.820262464023422
51.3154,-0.1649,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,7.723766722100286,16.014691721787138,16.20938061501657
51.4613,-2.6391,1919,SEASON_1919-04-16,SEASON_1919-07-16,SEASON_1918-07-16,8.091152216989533,15.13857066482909,15.125232737711343
51.6214,-0.6022,1921,SEASON_1921-04-16,SEASON_1921-07-16,SEASON_1920-07-16,9.136627712177882,16.57898267098347,14.05059843731119
50.824,0.2438,1963,SEASON_1963-04-16,SEASON_1963-07-16,SEASON_1962-07-16,7.870024771795367,14.776806632772583,14.27396317212881
51.0064,-0.6254,1961,SEASON_1961-04-16,SEASON_1961-07-16,SEASON_1960-07-16,9.711296090777054,15.558487778543375,15.35369546232848
52.1646,-0.8925,1964,SEASON_1964-04-16,SEASON_1964-07-16,SEASON_1963-07-16,8.413818990905915,15.144505205131011,14.443015987219415
51.1789,-1.8262,1927,SEASON_1927-04-16,SEASON_1927-07-16,SEASON_1926-07-16,8.957711576986862,14.494162749056827,15.411679344958966
52.1438,-0.854,1964,SEASON_1964-04-16,SEASON_1964-07-16,SEASON_1963-07-16,8.413818990905915,15.144505205131011,14.443015987219415
51.7417,0.6897,1909,SEASON_1909-04-16,SEASON_1909-07-16,SEASON_1908-07-16,7.760711225456145,14.572008268797,15.449127648870796
51.3222,-0.205,1967,SEASON_1967-04-16,SEASON_1967-07-16,SEASON_1966-07-16,8.716820729804075,16.102560647537825,15.50433071696872
52.0478,1.4299,1989,SEASON_1989-04-16,SEASON_1989-07-16,SEASON_1988-07-16,9.310067554677385,16.876970938029718,15.416289219765769
51.255,-0.3086,1975,SEASON_1975-04-16,SEASON_1975-07-16,SEASON_1974-07-16,8.040193231379767,17.433367202100026,15.48486818495694
50.6211,-2.2755,1976,SEASON_1976-04-16,SEASON_1976-07-16,SEASON_1975-07-16,8.334448739336208,17.55043872253409,16.633117734949014
52.3338,0.5231,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,7.932681707315092,14.090288734205963,16.554162024248622
51.2373,-0.2059,1912,SEASON_1912-04-16,SEASON_1912-07-16,SEASON_1911-07-16,9.810880550395751,14.949584094220098,17.87576394325402
52.7382,1.579,1948,SEASON_1948-04-16,SEASON_1948-07-16,SEASON_1947-07-16,9.313869366747884,14.942104959948571,17.51254085931565
51.0806,-0.5537,1959,SEASON_1959-04-16,SEASON_1959-07-16,SEASON_1958-07-16,9.587127770420045,16.65266662371347,15.122879879006428
51.2694,-0.3096,1952,SEASON_1952-04-16,SEASON_1952-07-16,SEASON_1951-07-16,10.347075801256025,16.674425613213575,15.78250925099053
52.4367,-4.0561,1971,SEASON_1971-04-16,SEASON_1971-07-16,SEASON_1970-07-16,7.581606334410316,14.00113570925797,14.554582297118245
50.8639,-0.0806,1960,SEASON_1960-04-16,SEASON_1960-07-16,SEASON_1959-07-16,9.414580292856625,15.475498866516945,16.9093560824898
50.8639,-0.0806,1961,SEASON_1961-04-16,SEASON_1961-07-16,SEASON_1960-07-16,9.847819783916814,15.694672962585972,15.475498866516945
51.0814,1.1695,1971,SEASON_1971-04-16,SEASON_1971-07-16,SEASON_1970-07-16,7.949817324892611,15.490658104564154,15.883223902546588
51.3322,0.1889,1951,SEASON_1951-04-16,SEASON_1951-07-16,SEASON_1950-07-16,7.191667632105231,15.32277508063362,16.468719147612383
51.2986,-2.7221,1973,SEASON_1973-04-16,SEASON_1973-07-16,SEASON_1972-07-16,8.646704325793122,16.13569354335531,14.471673223541933
53.1498,-0.1755,1937,SEASON_1937-04-16,SEASON_1937-07-16,SEASON_1936-07-16,7.688703227293498,15.619790229675003,15.343848741769525
53.1516,-0.2181,1937,SEASON_1937-04-16,SEASON_1937-07-16,SEASON_1936-07-16,7.688703227293498,15.619790229675003,15.343848741769525
50.9584,0.162,1937,SEASON_1937-04-16,SEASON_1937-07-16,SEASON_1936-07-16,8.470431300053868,15.92070467588656,15.436147337728752
50.7409,-1.7024,1916,SEASON_1916-04-16,SEASON_1916-07-16,SEASON_1915-07-16,8.553883979718949,15.220566107617305,15.200919034279023
52.5784,-0.4186,1908,SEASON_1908-04-16,SEASON_1908-07-16,SEASON_1907-07-16,7.604287294627667,15.073201229742596,13.724085974866128
53.7617,-1.2303,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,8.424042085083787,15.102694949260727,14.123758625388172
53.8785,-1.3504,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,6.959644288078726,15.121343412835394,15.05390068404664
51.6727,-4.7036,1896,SEASON_1896-04-16,SEASON_1896-07-16,SEASON_1895-07-16,9.192948302876681,14.547387623175897,13.942154497863946
50.6347,-1.1752,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,8.331478940485825,16.223311613966647,16.665617254406115
52.3555,-1.1743,1892,SEASON_1892-04-16,SEASON_1892-07-16,SEASON_1891-07-16,6.791700032541043,13.83453514994693,14.123449334770362
51.2803,-0.0816,1927,SEASON_1927-04-16,SEASON_1927-07-16,SEASON_1926-07-16,9.229064642087545,14.977428727894006,15.755607718197238
51.3093,-0.0559,1903,SEASON_1903-04-16,SEASON_1903-07-16,SEASON_1902-07-16,8.405866004101028,14.564469420319076,14.916310704260601
51.7598,-0.5679,1949,SEASON_1949-04-16,SEASON_1949-07-16,SEASON_1948-07-16,8.290021575403774,16.42470091663086,14.594460741143612
50.8179,-0.3729,1927,SEASON_1927-04-16,SEASON_1927-07-16,SEASON_1926-07-16,9.426663660329865,15.133197965677432,15.854446768939178
51.2689,-0.3718,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,8.009374426254334,16.361433811677426,16.483032358419653
51.2048,1.3932,1909,SEASON_1909-04-16,SEASON_1909-07-16,SEASON_1908-07-16,7.906978018677295,14.60677789852003,15.439727423445373
51.4388,-3.1735,1908,SEASON_1908-04-16,SEASON_1908-07-16,SEASON_1907-07-16,7.734137593073759,15.28314670386197,13.878244316647592
50.7493,-1.9735,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,8.366957054700947,14.349904824249625,16.755661754872083
50.7907,-1.8731,1921,SEASON_1921-04-16,SEASON_1921-07-16,SEASON_1920-07-16,9.688586786141865,16.755661754872083,14.395841546558822
51.2557,0,1918,SEASON_1918-04-16,SEASON_1918-07-16,SEASON_1917-07-16,8.591464859313955,15.291824237889616,16.125925558377826
51.3965,0.8365,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,7.5683903510049175,15.786230782679871,16.342396806467775
50.9705,-0.1327,1921,SEASON_1921-04-16,SEASON_1921-07-16,SEASON_1920-07-16,9.517281289315076,16.66758106589005,14.492240151726563
51.3665,0.2115,1902,SEASON_1902-04-16,SEASON_1902-07-16,SEASON_1901-07-16,7.501387133980538,14.597000639967504,15.988702109491566
51.4265,0.1009,1909,SEASON_1909-04-16,SEASON_1909-07-16,SEASON_1908-07-16,7.753294553638821,14.56205793686044,15.53694367935191
51.2283,1.1033,1890,SEASON_1890-04-16,SEASON_1890-07-16,SEASON_1889-07-16,8.20666767953399,14.653384162026173,15.494064616685103
50.5777,-3.6646,1931,SEASON_1931-04-16,SEASON_1931-07-16,SEASON_1930-07-16,7.7711233345553525,14.674653110547279,15.404238036747872
50.8499,-2.8127,1928,SEASON_1928-04-16,SEASON_1928-07-16,SEASON_1927-07-16,8.905686699114296,15.203179110980203,14.941278395619422
50.8007,-1.9845,1923,SEASON_1923-04-16,SEASON_1923-07-16,SEASON_1922-07-16,8.022457184867145,15.283425618936237,13.81275403695122
50.8499,-2.8127,1927,SEASON_1927-04-16,SEASON_1927-07-16,SEASON_1926-07-16,9.415207635629558,14.941278395619422,15.822217010823502
50.488,-3.8323,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,8.01235341468363,14.69917720569003,14.111593377349523
51.3035,-0.0242,1926,SEASON_1926-04-16,SEASON_1926-07-16,SEASON_1925-07-16,8.782164414348054,15.755607718197238,16.148239323983397
50.8139,-1.1476,1944,SEASON_1944-04-16,SEASON_1944-07-16,SEASON_1943-07-16,8.894495260641168,16.10802181814861,15.90012106377726
50.7946,-0.9765,1951,SEASON_1951-04-16,SEASON_1951-07-16,SEASON_1950-07-16,7.6510794987458315,15.49580575044941,16.305219905939463
53.5583,-3.0687,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.478726984924851,15.200528623641297,14.461608257143354
50.6798,-1.1445,1949,SEASON_1949-04-16,SEASON_1949-07-16,SEASON_1948-07-16,9.233000021700054,17.26844509775297,15.797177640596768
50.7333,-4.65,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,8.605173577600636,13.882597973818324,14.767932281870102
51.0961,-1.5589,1942,SEASON_1942-04-16,SEASON_1942-07-16,SEASON_1941-07-16,8.744169166125896,15.641562729157513,15.884927483536627
