Individual,Taxon name,Location,LocationType,Month,Year,Sex,Wing_Length,Forewing_Area,Abdomen_Width,Abdomen_Length
36,Pieris brassicae,Berkshire,VC,8,1897,female,33.059,423.778,3.175,10.718
37,Pieris brassicae,Berkshire,VC,8,1897,female,32.976,405.878,2.718,12.149
2,Anthocharis cardamines,Surrey,VC,NA,1897,female,18.125,140.486,1.405,8.218
44,Anthocharis cardamines,Oxfordshire,VC,5,1897,female,19.371,149.643,2.579,8.158
45,Anthocharis cardamines,Oxfordshire,VC,5,1897,female,19.707,153.075,2.507,7.738
3,Gonepteryx rhamni,West Sussex,VC,NA,1898,male,27.115,291.979,2.492,8.5
4,Gonepteryx rhamni,West Sussex,VC,NA,1898,male,27.346,311.766,2.077,7.281
5,Gonepteryx rhamni,West Sussex,VC,NA,1898,female,28.227,330.177,3.074,7.974
21,Pieris brassicae,Isle of Wight,VC,8,1898,female,28.708,299.362,2.537,11.76
22,Pieris brassicae,Isle of Wight,VC,8,1898,female,26.428,267.592,2.474,10.257
23,Pieris brassicae,Isle of Wight,VC,8,1898,male,29.175,317.735,2.078,10.901
24,Pieris brassicae,Isle of Wight,VC,8,1898,male,28.658,304.154,2.444,12.699
25,Pieris brassicae,Isle of Wight,VC,8,1898,male,24.923,229.747,2.628,11.021
34,Pieris brassicae,Oxfordshire,VC,5,1898,male,30.146,335.283,2.595,11.63
38,Pieris brassicae,Oxfordshire,VC,NA,1898,male,29.664,325.555,2.505,11.337
46,Anthocharis cardamines,Oxfordshire,VC,6,1898,female,20.085,151.035,2.341,8.835
47,Anthocharis cardamines,Oxfordshire,VC,6,1898,female,21.383,161.305,1.959,7.758
80,Leptidea sinapis,Gloucestershire,UA,6,1898,male,19.985,133.632,1.142,10.143
81,Leptidea sinapis,Gloucestershire,UA,NA,1898,female,22.681,167.864,1.126,11.534
19,Pieris brassicae,Dorset,VC,7,1899,female,32.207,398.297,3.083,11.634
25,Anthocharis cardamines,Essex,UA,6,1899,male,21.506,171.366,1.5,11.689
29,Gonepteryx rhamni,Surrey,VC,5,1900,female,29.336,330.173,2.741,8.186
48,Gonepteryx rhamni,Oxfordshire,VC,8,1900,male,28.532,299.433,2.961,11.021
7,Pieris brassicae,Gloucestershire,UA,6,1900,male,30.343,349.853,2.473,13.462
100,Anthocharis cardamines,Oxfordshire,VC,5,1900,female,20.588,156.421,2.433,9.488
101,Anthocharis cardamines,Oxfordshire,VC,6,1900,female,18.592,115.718,1.799,7.014
95,Gonepteryx rhamni,East Sussex,VC,7,1901,male,28.024,304.921,3.515,9.035
96,Gonepteryx rhamni,East Sussex,VC,7,1901,male,26.931,287.395,2.656,10.9
48,Pieris brassicae,Kent,UA,5,1901,male,28.022,282.54,2.145,10.704
49,Pieris brassicae,Kent,UA,5,1901,female,27.553,281.817,2.817,8.506
53,Leptidea sinapis,Hampshire,UA,5,1901,male,19.66,125.019,1.043,10.161
94,Gonepteryx rhamni,East Sussex,VC,9,1902,male,30.136,346.596,3.144,11.755
47,Pieris brassicae,Hampshire,UA,7,1902,female,30.319,321.971,2.597,11.511
64,Anthocharis cardamines,West Sussex,VC,6,1902,male,18.472,136.28,1.229,7.901
102,Anthocharis cardamines,Oxfordshire,VC,5,1902,male,17.29,107.439,1.349,8.05
50,Leptidea sinapis,Hampshire,UA,6,1902,male,19.14,123.353,1.027,10.408
51,Leptidea sinapis,Hampshire,UA,6,1902,male,20.475,148.116,1.191,11.965
52,Leptidea sinapis,Hampshire,UA,6,1902,female,18.057,109.583,1.307,8.721
8,Pieris brassicae,Cornwall,UA,8,1903,male,30.901,359.705,2.656,10.715
10,Pieris brassicae,Cornwall,UA,8,1903,male,32.905,394.87,2.351,13.004
26,Pieris brassicae,Hampshire,UA,8,1903,female,31.124,370.53,2.871,10.475
17,Gonepteryx rhamni,Kent,UA,9,1904,male,27.467,284.423,2.935,10.493
18,Gonepteryx rhamni,Kent,UA,8,1904,male,27.718,301.955,3.129,8.333
19,Gonepteryx rhamni,Kent,UA,8,1904,female,27.632,309.664,3.102,10.914
23,Gonepteryx rhamni,Cumberland,VC,7,1904,female,28.104,297.04,2.964,8.778
50,Pieris brassicae,Kent,UA,8,1904,male,29.115,298.142,2.248,10.982
51,Pieris brassicae,Kent,UA,8,1904,female,29.582,333.554,2.508,9.923
15,Gonepteryx rhamni,Kent,UA,9,1905,male,28.209,329.706,2.774,10.247
16,Gonepteryx rhamni,Kent,UA,9,1905,male,27.576,307.192,2.79,9.386
20,Gonepteryx rhamni,Kent,UA,9,1905,female,28.518,329.789,3.239,10.079
9,Pieris brassicae,Cornwall,UA,8,1905,male,29.124,310.178,2.229,12.821
35,Pieris brassicae,Berkshire,VC,5,1905,female,29.585,315.097,2.625,10.105
4,Anthocharis cardamines,Surrey,VC,6,1905,male,20.226,152.49,1.618,9.453
8,Anthocharis cardamines,Surrey,VC,5,1905,female,20.511,154.197,1.559,7.159
10,Anthocharis cardamines,Kent,UA,NA,1905,male,20.734,155.304,1.752,10.026
20,Anthocharis cardamines,Essex,UA,5,1905,female,21.067,166.235,2.425,7.026
103,Anthocharis cardamines,Berkshire,VC,5,1905,male,19.785,144.771,1.484,9.847
104,Anthocharis cardamines,Berkshire,VC,6,1905,female,21.28,175.58,2.248,8.183
30,Gonepteryx rhamni,Buckinghamshire,VC,8,1906,male,29.756,342.03,3.184,10.577
5,Anthocharis cardamines,Surrey,VC,5,1907,female,20.653,147.126,2.291,7.313
6,Anthocharis cardamines,Surrey,VC,5,1907,male,19.621,143.759,1.271,10.219
7,Anthocharis cardamines,Surrey,VC,5,1907,male,18.125,118.782,1.328,8.643
12,Anthocharis cardamines,Surrey,VC,5,1907,female,18.695,124.524,1.328,8.554
20,Pieris brassicae,Dorset,VC,9,1908,female,31.389,373.691,2.809,10.349
46,Pieris brassicae,Surrey,VC,7,1908,male,31.927,373.953,2.047,12.579
71,Leptidea sinapis,Devon,UA,6,1908,male,20.802,149.225,1.175,10.524
72,Leptidea sinapis,Devon,UA,6,1908,male,20.381,144.597,1.208,11.023
2,Gonepteryx rhamni,Oxfordshire,VC,10,1909,female,28.036,302.497,2.575,9.081
18,Pieris brassicae,Dorset,VC,5,1909,male,30.882,315.64,2.321,12.027
63,Anthocharis cardamines,Berkshire,VC,5,1909,female,21.349,173.001,1.976,9.494
78,Leptidea sinapis,Herefordshire,VC,6,1909,male,19.418,133.023,1.158,9.847
11,Pieris brassicae,Herefordshire,VC,5,1910,female,26.918,250.884,2.236,9.587
48,Anthocharis cardamines,Berkshire,VC,5,1910,male,20.286,143.455,1.267,9.073
49,Anthocharis cardamines,Berkshire,VC,5,1910,male,15.748,89.765,1.189,7.812
63,Leptidea sinapis,Cornwall,UA,6,1910,male,20.43,149.262,1.125,9.599
64,Leptidea sinapis,Cornwall,UA,7,1910,female,20.697,154.945,1.208,9.994
69,Leptidea sinapis,Cornwall,UA,6,1910,male,21.368,157.674,1.19,10.839
10,Gonepteryx rhamni,Surrey,VC,NA,1911,female,27.928,319.307,3.045,9.387
11,Gonepteryx rhamni,Surrey,VC,NA,1911,female,28.526,325.056,3.156,9.387
42,Pieris brassicae,Surrey,VC,NA,1911,male,31.503,371.955,2.352,12.333
43,Pieris brassicae,Surrey,VC,NA,1911,female,30.916,358.566,3.145,11.783
44,Pieris brassicae,Surrey,VC,NA,1911,female,32.982,405.507,3.085,10.569
45,Pieris brassicae,Surrey,VC,NA,1911,female,29.777,331.835,2.603,10.196
15,Anthocharis cardamines,Essex,UA,5,1911,male,21.956,173.895,1.606,9.701
16,Anthocharis cardamines,Essex,UA,5,1911,male,16.358,101.749,1.078,8.795
24,Anthocharis cardamines,Essex,UA,5,1911,female,19.283,141.736,1.957,8.14
35,Anthocharis cardamines,Oxfordshire,VC,5,1911,female,20.627,155.215,2.086,8.177
31,Gonepteryx rhamni,Hampshire,UA,7,1912,female,28.45,338.72,2.523,9.195
9,Anthocharis cardamines,Suffolk,UA,NA,1912,female,19.765,148.654,2.04,8.411
11,Anthocharis cardamines,Surrey,VC,5,1912,female,21.663,182.271,2.484,8.78
14,Anthocharis cardamines,Suffolk,UA,NA,1912,female,19.571,157.297,1.732,8.314
68,Leptidea sinapis,Surrey,VC,7,1912,male,19.518,129.445,0.977,9.88
79,Leptidea sinapis,Herefordshire,VC,5,1912,male,18.865,116.676,1.042,8.925
65,Leptidea sinapis,Devon,UA,6,1913,male,20.716,151.349,1.142,11.666
7,Gonepteryx rhamni,Surrey,VC,NA,1914,male,21.623,196.527,2.27,8.029
8,Gonepteryx rhamni,Surrey,VC,NA,1914,male,28.683,331.116,3.184,10.881
9,Gonepteryx rhamni,Surrey,VC,NA,1914,male,29.753,340.895,2.243,8.585
13,Gonepteryx rhamni,Berkshire,VC,NA,1914,male,26.199,282.976,2.824,9.525
27,Pieris brassicae,Hampshire,UA,5,1914,male,30.694,337.151,2.747,11.176
17,Anthocharis cardamines,West Sussex,VC,5,1914,male,19.577,146.465,1.597,8.893
18,Anthocharis cardamines,West Sussex,VC,5,1914,male,22.185,186.533,1.753,10.373
19,Anthocharis cardamines,West Sussex,VC,5,1914,male,19.347,136.837,1.213,9.026
21,Anthocharis cardamines,West Sussex,VC,5,1914,female,22.045,169.229,1.536,8.561
22,Anthocharis cardamines,West Sussex,VC,5,1914,male,21.19,169.746,1.391,9.677
66,Leptidea sinapis,Devon,UA,6,1914,male,18.691,115.54,1.059,9.415
67,Leptidea sinapis,Devon,UA,6,1914,female,19.831,139.598,1.214,10.275
53,Pieris brassicae,Cheshire,VC,6,1915,male,28.23,287.428,2.301,11.501
54,Pieris brassicae,Cheshire,VC,8,1915,male,28.913,308.383,2.326,8.915
3,Anthocharis cardamines,Surrey,VC,5,1915,male,19.729,146.482,1.289,9.43
73,Leptidea sinapis,Somerset,UA,5,1915,male,20.471,146.219,1.191,11.352
74,Leptidea sinapis,Somerset,UA,5,1915,female,20.184,146.594,1.258,9.994
76,Leptidea sinapis,Somerset,UA,5,1915,female,19.734,133.224,1.214,10.277
52,Pieris brassicae,Cheshire,VC,6,1916,male,29.405,319.516,2.378,12.095
39,Pieris brassicae,Cambridgeshire,VC,5,1917,male,29.624,315.816,2.351,10.289
40,Pieris brassicae,Cambridgeshire,VC,5,1917,male,30.225,342.485,2.841,10.99
41,Pieris brassicae,Cambridgeshire,VC,5,1917,male,29.797,342.989,2.244,11.691
37,Anthocharis cardamines,Cumberland,VC,NA,1917,male,20.724,155.342,1.921,8.359
26,Gonepteryx rhamni,Staffordshire,VC,5,1918,male,29.659,343.085,3.239,10.548
25,Gonepteryx rhamni,Staffordshire,VC,5,1919,male,27.277,299.878,2.824,10.521
49,Gonepteryx rhamni,Staffordshire,VC,8,1919,female,27.453,312.773,3.206,9.097
50,Gonepteryx rhamni,Staffordshire,VC,8,1919,male,28.434,335.359,3.816,9.718
3,Pieris brassicae,Devon,UA,9,1919,male,31.395,350.975,2.076,12.241
4,Pieris brassicae,Devon,UA,8,1919,male,29.896,320.78,2.077,10.959
5,Pieris brassicae,Devon,UA,9,1919,female,33.637,431.977,2.626,11.909
30,Anthocharis cardamines,North-east Yorkshire,VC,5,1919,male,20.157,147.913,1.573,10.333
31,Anthocharis cardamines,North-east Yorkshire,VC,5,1919,male,19.562,142.346,1.61,10.264
32,Anthocharis cardamines,North-east Yorkshire,VC,5,1919,male,20.222,147.316,1.445,10.042
33,Anthocharis cardamines,North-east Yorkshire,VC,5,1919,male,20.266,149.024,1.446,10.08
89,Leptidea sinapis,Hampshire,UA,6,1919,female,20.836,149.073,1.324,10.575
90,Leptidea sinapis,Hampshire,UA,6,1919,female,19.542,138.422,1.325,10.01
55,Pieris brassicae,Cumberland,VC,7,1920,male,27.82,278.774,2.506,8.968
56,Pieris brassicae,Cumberland,VC,7,1920,male,29.672,307.274,2.197,10.737
34,Anthocharis cardamines,North-east Yorkshire,VC,6,1920,female,20.52,154.122,1.885,9.256
38,Anthocharis cardamines,North-east Yorkshire,VC,5,1920,female,19.96,138.681,2.03,7.189
39,Anthocharis cardamines,North-east Yorkshire,VC,5,1920,female,19.679,149.155,1.884,8.235
40,Anthocharis cardamines,North-east Yorkshire,VC,6,1920,female,20.403,161.088,1.939,8.743
41,Anthocharis cardamines,North-east Yorkshire,VC,5,1920,female,19.499,135.012,2.324,7.32
105,Anthocharis cardamines,Cambridgeshire,VC,4,1920,male,17.989,117.122,1.462,9.173
50,Anthocharis cardamines,Berkshire,VC,5,1922,male,19.199,139.56,1.573,9.384
54,Gonepteryx rhamni,Somerset,UA,8,1925,male,28.623,319.945,2.35,10.961
57,Pieris brassicae,Oxfordshire,VC,5,1925,female,28.371,278.914,2.765,9.897
58,Pieris brassicae,Oxfordshire,VC,5,1925,female,27.309,255.327,2.145,9.487
52,Gonepteryx rhamni,Somerset,UA,8,1926,male,28.8,311.348,2.901,9.652
48,Leptidea sinapis,Herefordshire,VC,7,1926,male,21.127,149.383,1.224,11.485
55,Leptidea sinapis,Hertfordshire,VC,7,1926,female,21.035,160.466,1.456,10.606
43,Gonepteryx rhamni,Cambridgeshire,VC,4,1930,male,27.532,294.234,2.656,8.639
44,Gonepteryx rhamni,Hampshire,UA,7,1930,female,30.454,356.123,3.144,8.793
51,Gonepteryx rhamni,Oxfordshire,VC,8,1933,male,27.811,298.601,2.778,10.837
53,Gonepteryx rhamni,Somerset,UA,8,1934,male,28.798,305.852,2.595,10.044
70,Leptidea sinapis,Northamptonshire,VC,8,1935,male,20.703,153.455,1.109,9.167
82,Leptidea sinapis,Northamptonshire,VC,6,1937,male,20.412,135.026,0.993,10.99
83,Leptidea sinapis,Northamptonshire,VC,6,1937,male,21.157,145.11,1.424,10.443
84,Leptidea sinapis,Northamptonshire,VC,6,1937,male,21.224,146.23,1.242,11.038
107,Leptidea sinapis,Northamptonshire,VC,5,1937,male,21.694,152.957,1.208,11.318
16,Leptidea sinapis,Northamptonshire,VC,6,1938,male,20.085,140.478,0.998,11.375
18,Leptidea sinapis,Northamptonshire,VC,6,1938,female,20.092,132.584,1.18,10.44
7,Leptidea sinapis,Northamptonshire,VC,5,1939,male,20.786,150.163,1.102,11.578
70,Anthocharis cardamines,Cambridgeshire,VC,5,1940,male,17.947,117.682,1.366,8.994
71,Anthocharis cardamines,Cambridgeshire,VC,5,1940,male,20.502,154.838,1.405,9.629
97,Gonepteryx rhamni,Middlesex,VC,8,1941,female,28.177,305.195,2.991,10.684
14,Gonepteryx rhamni,Hertfordshire,VC,8,1944,male,27.333,294.86,2.769,10.05
73,Gonepteryx rhamni,Hertfordshire,VC,4,1944,male,29.108,326.77,2.259,10.562
63,Gonepteryx rhamni,Surrey,VC,4,1946,female,29.372,333.469,2.442,10.501
82,Pieris brassicae,Herefordshire,VC,7,1946,female,25.57,238.78,2.174,8.734
86,Pieris brassicae,Herefordshire,VC,7,1946,female,29.697,303.785,2.868,6.977
87,Pieris brassicae,Herefordshire,VC,7,1946,male,28.094,271.816,2.301,9.906
53,Anthocharis cardamines,Isle of Man,VC,5,1946,male,19.917,129.188,1.53,9.429
54,Anthocharis cardamines,Isle of Man,VC,5,1946,male,18.619,119.893,1.354,9.695
55,Anthocharis cardamines,Isle of Man,VC,5,1946,male,20.517,150.474,1.318,10.884
56,Anthocharis cardamines,Isle of Man,VC,5,1946,male,20.543,149.934,1.738,11.067
60,Anthocharis cardamines,Isle of Man,VC,5,1946,male,21.141,151.11,1.684,9.881
61,Anthocharis cardamines,Isle of Man,VC,5,1946,male,19.096,126.911,1.318,8.689
62,Anthocharis cardamines,Isle of Man,VC,5,1946,male,18.319,117.812,1.394,8.784
55,Gonepteryx rhamni,Devon,UA,8,1947,male,28.431,312.284,3.632,10.409
63,Pieris brassicae,Hampshire,UA,5,1947,male,29.29,313.933,2.429,10.289
83,Pieris brassicae,Hertfordshire,VC,5,1947,female,29.408,332.103,2.687,10.362
108,Leptidea sinapis,Staffordshire,VC,8,1947,male,20.96,157.473,1.044,9.101
109,Leptidea sinapis,Staffordshire,VC,8,1947,male,20.535,139.271,0.871,10.309
56,Gonepteryx rhamni,Kent,UA,7,1948,female,29.04,326.571,2.84,10.105
59,Gonepteryx rhamni,Kent,UA,7,1948,female,29.351,346.008,3.388,10.044
68,Pieris brassicae,Hampshire,UA,6,1949,female,30.891,340.067,2.868,10.417
69,Pieris brassicae,Hampshire,UA,7,1949,male,29.677,323.082,2.042,10.779
73,Pieris brassicae,Hampshire,UA,8,1949,female,28.917,305.14,2.533,10.646
110,Leptidea sinapis,Surrey,VC,8,1949,female,20.256,141.55,1.144,9.002
111,Leptidea sinapis,Surrey,VC,5,1949,male,19.854,128.122,1.076,10.375
105,Leptidea sinapis,Surrey,VC,5,1950,male,19.737,130.963,1.076,11.053
27,Gonepteryx rhamni,Cambridgeshire,VC,5,1953,male,27.164,278.525,2.769,8.639
28,Gonepteryx rhamni,Cambridgeshire,VC,5,1953,male,27.704,326.739,2.742,8.78
72,Gonepteryx rhamni,Surrey,VC,8,1954,male,27.841,314.507,2.625,11.905
41,Leptidea sinapis,West Sussex,VC,8,1955,female,19.376,134.238,1.015,10.008
57,Gonepteryx rhamni,Hampshire,UA,8,1956,female,27.767,318.836,3.602,10.837
67,Anthocharis cardamines,Hampshire,UA,6,1956,female,22.464,190.944,2.38,8.058
64,Gonepteryx rhamni,Buckinghamshire,VC,8,1958,female,31.145,362.61,3.205,10.259
69,Gonepteryx rhamni,Buckinghamshire,VC,8,1958,female,29.814,338.064,3.207,10.348
27,Leptidea sinapis,West Sussex,VC,5,1959,female,20.25,144.165,1.563,10.01
106,Leptidea sinapis,Surrey,VC,7,1960,male,19.381,124.423,1.006,10.46
38,Gonepteryx rhamni,Hampshire,UA,8,1961,male,30.403,345.832,3.572,10.444
35,Gonepteryx rhamni,Hampshire,UA,8,1963,male,30.703,343.593,3.116,11.143
33,Gonepteryx rhamni,Bedfordshire,VC,8,1964,male,30.041,329.992,2.685,11.462
39,Gonepteryx rhamni,Hampshire,UA,9,1964,female,28.707,312.471,3.358,9.371
41,Gonepteryx rhamni,Hampshire,UA,9,1964,female,30.559,368.101,3.266,11.174
78,Gonepteryx rhamni,West Sussex,VC,8,1964,male,29.432,351.082,2.992,9.679
95,Anthocharis cardamines,Surrey,VC,5,1964,male,21.685,169.68,1.754,10.724
114,Leptidea sinapis,Buckinghamshire,VC,5,1964,female,20.258,143.768,1.285,9.919
119,Leptidea sinapis,Buckinghamshire,VC,5,1964,male,18.82,126.887,1.286,10.517
104,Gonepteryx rhamni,Buckinghamshire,VC,8,1965,female,31.073,377.472,3.276,11.257
105,Gonepteryx rhamni,Buckinghamshire,VC,7,1965,female,29.224,340.007,3.519,9.471
68,Anthocharis cardamines,Hampshire,UA,5,1965,female,22.468,192.609,2.38,7.557
72,Anthocharis cardamines,Hampshire,UA,5,1965,female,21.786,180.123,1.757,8.234
106,Anthocharis cardamines,Hampshire,UA,5,1965,male,21.486,169.582,1.754,8.386
103,Leptidea sinapis,Surrey,VC,6,1965,male,20.25,146.955,1.043,10.342
104,Leptidea sinapis,West Sussex,VC,6,1965,male,19.538,123.812,1.175,10.46
42,Gonepteryx rhamni,Hampshire,UA,8,1966,female,31.041,375.878,3.055,9.402
67,Gonepteryx rhamni,Surrey,VC,NA,1966,female,29.663,344.167,3.214,10.653
101,Gonepteryx rhamni,Buckinghamshire,VC,8,1966,female,27.139,291.36,2.548,9.134
60,Pieris brassicae,Hampshire,UA,4,1967,male,28.39,281.974,2.687,10.623
61,Pieris brassicae,Hampshire,UA,4,1967,male,29.815,310.959,2.998,10.982
62,Pieris brassicae,Hampshire,UA,6,1967,male,28.9,286.182,3.153,8.918
65,Pieris brassicae,Hampshire,UA,4,1967,female,28.776,302.899,2.636,9.947
66,Pieris brassicae,Hampshire,UA,3,1967,female,27.211,262.268,2.584,8.841
71,Pieris brassicae,Hampshire,UA,9,1967,male,29.557,309.651,2.351,11.447
76,Pieris brassicae,West Sussex,VC,8,1967,female,30.577,345.211,2.274,10.568
64,Pieris brassicae,Hampshire,UA,4,1968,female,27.253,284.368,3.18,10.003
67,Pieris brassicae,Hampshire,UA,5,1968,female,28.296,295.139,2.662,9.416
80,Pieris brassicae,Kent,UA,8,1968,male,30.696,350.529,2.051,12.165
65,Anthocharis cardamines,Hampshire,UA,6,1968,male,15.974,88.703,1.211,8.254
3,Leptidea sinapis,West Sussex,VC,6,1968,female,20.604,143.072,1.468,10.922
47,Leptidea sinapis,West Sussex,VC,6,1968,male,20.005,140.299,1.148,10.741
66,Anthocharis cardamines,Hampshire,UA,5,1969,male,20.82,153.244,1.678,9.677
81,Anthocharis cardamines,East Inverness-shire,VC,6,1970,male,20.29,153.374,1.821,9.96
84,Anthocharis cardamines,East Inverness-shire,VC,6,1970,male,20.158,142.965,1.484,9.062
34,Gonepteryx rhamni,Hampshire,UA,8,1971,male,28.27,320.558,2.961,9.861
36,Gonepteryx rhamni,Hampshire,UA,8,1971,male,29.562,341.582,3.114,10.837
37,Gonepteryx rhamni,Hampshire,UA,8,1971,male,30.076,360.181,3.145,10.104
70,Pieris brassicae,Cornwall,UA,8,1971,male,28.388,310.636,2.196,10.185
72,Pieris brassicae,Cornwall,UA,8,1971,male,30.19,326.867,2.171,11.499
74,Pieris brassicae,Cornwall,UA,8,1971,female,30.062,353.772,3.463,8.372
75,Pieris brassicae,Cornwall,UA,8,1971,female,32.258,374.154,2.507,9.768
74,Anthocharis cardamines,Powys,UA,5,1971,female,21.368,163.965,1.796,7.766
92,Gonepteryx rhamni,Hampshire,UA,8,1973,female,29.671,375.268,2.35,9.433
103,Gonepteryx rhamni,Buckinghamshire,VC,8,1973,male,29.943,334.794,3.549,11.348
69,Anthocharis cardamines,Hampshire,UA,6,1973,female,24.31,201.287,1.777,9.794
86,Anthocharis cardamines,Hampshire,UA,5,1973,female,22.531,185.045,1.821,8.411
107,Anthocharis cardamines,Bedfordshire,VC,5,1973,female,19.964,144.037,1.434,7.679
108,Anthocharis cardamines,Bedfordshire,VC,5,1973,female,20.927,164.376,1.733,8.429
22,Leptidea sinapis,Devon,UA,8,1973,male,20.194,135.637,0.948,10.84
117,Leptidea sinapis,Buckinghamshire,VC,5,1973,male,20.083,127.23,1.016,10.547
65,Gonepteryx rhamni,Surrey,VC,NA,1974,female,29.105,322.272,2.961,9.188
81,Pieris brassicae,Middlesex,VC,NA,1974,male,29.524,305.449,1.881,11.741
12,Leptidea sinapis,West Sussex,VC,NA,1974,female,19.943,139.383,1.383,10.975
42,Leptidea sinapis,West Sussex,VC,NA,1974,female,21.575,155.933,1.397,10.773
86,Gonepteryx rhamni,Hampshire,UA,8,1975,female,31.349,380.761,3.206,10.898
98,Gonepteryx rhamni,Hampshire,UA,7,1975,male,29.647,331.587,2.442,9.864
19,Leptidea sinapis,West Sussex,VC,NA,1975,male,20.851,147.963,0.958,11.324
36,Leptidea sinapis,West Sussex,VC,NA,1975,female,21.716,168.437,1.436,11.654
115,Leptidea sinapis,Buckinghamshire,VC,6,1975,female,20.316,148.093,1.344,10.576
118,Leptidea sinapis,Buckinghamshire,VC,6,1975,male,19.395,129.027,1.165,10.101
100,Gonepteryx rhamni,Hampshire,UA,7,1976,male,29.996,335.347,3.45,9.799
89,Pieris brassicae,Surrey,VC,7,1976,female,28.62,293.837,2.3,9.302
91,Pieris brassicae,Surrey,VC,7,1976,female,31.481,372.465,2.871,9.948
85,Anthocharis cardamines,East Inverness-shire,VC,NA,1976,male,19.119,130.517,1.552,10.342
97,Anthocharis cardamines,East Inverness-shire,VC,4,1976,female,22.884,182.023,1.867,10.095
2,Leptidea sinapis,West Sussex,VC,NA,1976,male,20.91,152.027,1.149,11.236
4,Leptidea sinapis,West Sussex,VC,NA,1976,female,20.307,140.889,1.046,9.983
11,Leptidea sinapis,West Sussex,VC,NA,1976,female,20.903,153.806,1.313,10.358
25,Leptidea sinapis,West Sussex,VC,NA,1976,female,20.397,145.747,1.247,10.589
39,Leptidea sinapis,West Sussex,VC,NA,1976,female,19.938,135.67,1.313,10.744
113,Leptidea sinapis,Buckinghamshire,VC,6,1976,female,18.65,124.19,1.106,9.979
116,Leptidea sinapis,Buckinghamshire,VC,6,1976,male,20.069,134.465,1.165,11.203
5,Leptidea sinapis,West Sussex,VC,8,1977,female,20.095,140.281,1.138,10.387
10,Leptidea sinapis,West Sussex,VC,6,1977,male,20.518,135.845,1.019,11.205
20,Leptidea sinapis,West Sussex,VC,8,1977,male,19.983,129.222,0.903,11.038
21,Leptidea sinapis,West Sussex,VC,6,1977,female,20.684,144.35,1.215,11.404
26,Leptidea sinapis,West Sussex,VC,8,1977,male,18.566,110.263,1.031,9.642
28,Leptidea sinapis,West Sussex,VC,8,1977,female,20.532,155.403,1.247,9.576
38,Leptidea sinapis,West Sussex,VC,8,1977,female,20.541,153.317,1.281,9.659
40,Gonepteryx rhamni,Hampshire,UA,8,1978,female,27.701,302.949,3.542,9.128
62,Gonepteryx rhamni,West Sussex,VC,8,1978,male,28.193,316.741,2.931,10.47
66,Gonepteryx rhamni,West Sussex,VC,8,1978,female,28.601,319.037,2.747,10.714
79,Pieris brassicae,Middlesex,VC,8,1978,female,33.091,409.176,3.022,11.425
91,Anthocharis cardamines,Wiltshire,UA,5,1978,female,22.667,194.834,2.023,8.611
94,Anthocharis cardamines,East Inverness-shire,VC,4,1978,female,21.199,168.821,1.979,10.958
6,Leptidea sinapis,West Sussex,VC,6,1978,female,21.765,166.03,1.543,11.065
13,Leptidea sinapis,West Sussex,VC,NA,1978,female,19.729,144.658,1.231,9.044
31,Leptidea sinapis,West Sussex,VC,5,1978,male,19.619,130.262,1.115,11.29
32,Leptidea sinapis,West Sussex,VC,6,1978,female,20.745,159.035,1.446,11.139
37,Leptidea sinapis,West Sussex,VC,6,1978,male,19.173,114.764,0.982,10.358
32,Gonepteryx rhamni,Hampshire,UA,8,1979,male,28.578,324.628,2.713,11.019
68,Gonepteryx rhamni,Surrey,VC,7,1979,male,28.889,337.525,2.717,9.127
